index,time_s,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
5448,10.896,-8.528918121560951e-09,-0.08147670636329568,0.09114918945914094,-0.018493391517826304,2.0401144397911732e-10,0.08300585724554266,5.000889494881857,1,0.0008894948818571891,3.5964460524495356e-10,0.002184703729578212,8.384817520081742e-09,0.10034797641055875
5449,10.898,-8.530485019284412e-09,-0.08146586948401818,0.09112890521953887,-0.018488003744709727,2.0403450082549348e-10,0.08302353374350806,5.000927571530582,1,0.0009275715305818721,3.68449831901314e-10,0.0021851047485468137,8.389846541900442e-09,0.1003343594998014
5450,10.9,-8.532051917007876e-09,-0.0814550326047407,0.0911086209799368,-0.018482615971593147,2.0405755767186967e-10,0.08304121024147346,5.000962947947736,1,0.0009629479477357705,3.766448995921316e-10,0.002185505766905254,8.394875668351461e-09,0.10032074258904324
5451,10.902000000000001,-8.533618814731342e-09,-0.0814441957254632,0.09108833674033467,-0.01847722819847656,2.0408061451824586e-10,0.08305888673943888,5.000995624104051,1,0.0009956241040507408,3.8422950056171584e-10,0.002185906784653225,8.399904753725598e-09,0.10030712567828505
5452,10.904,-8.535185712454804e-09,-0.08143335884618572,0.09106805250073262,-0.018471840425359987,2.0410367136462202e-10,0.08307656323740426,5.0010255999598785,1,0.0010255999598784982,3.912032624809269e-10,0.0021863078017903548,8.404933846591537e-09,0.10029350876752764
5453,10.906,-8.536752610178268e-09,-0.08142252196690822,0.09104776826113054,-0.018466452652243406,2.041267282109982e-10,0.08309423973536967,5.001052875477198,1,0.001052875477197901,3.975658425478756e-10,0.0021867088183163013,8.409962912256003e-09,0.10027989185677069
5454,10.908,-8.538319507901732e-09,-0.08141168508763075,0.09102748402152845,-0.018461064879126826,2.0414978505737437e-10,0.08311191623333507,5.001077450629648,1,0.0010774506296478137,4.033168142913574e-10,0.002187109834230637,8.4149920201032e-09,0.10026627494601392
5455,10.91,-8.539886405625195e-09,-0.08140084820835324,0.09100719978192637,-0.018455677106010242,2.0417284190375056e-10,0.08312959273130047,5.001099325377982,1,0.0010993253779822965,4.08455923003479e-10,0.002187510849533108,8.420021107685853e-09,0.10025265803525589
5456,10.912,-8.54145330334866e-09,-0.08139001132907575,0.09098691554232428,-0.018450289332893666,2.0419589875012672e-10,0.08314726922926587,5.001118499701803,1,0.0011184997018034437,4.129826945565548e-10,0.0021879118642232406,8.425050209695687e-09,0.10023904112449851
5457,10.914,-8.543020201072123e-09,-0.08137917444979827,0.09096663130272219,-0.018444901559777082,2.042189555965029e-10,0.08316494572723128,5.001134973525875,1,0.0011349735258754379,4.168967988238315e-10,0.0021883128783007043,8.430079333070428e-09,0.10022542421374038
5458,10.916,-8.544587098795586e-09,-0.08136833757052078,0.0909463470631201,-0.018439513786660505,2.0424201244287907e-10,0.08318262222519668,5.001148746859565,1,0.0011487468595650085,4.201979056953507e-10,0.0021887138917651688,8.435108429239791e-09,0.10021180730298342
5459,10.918000000000001,-8.54615399651905e-09,-0.08135750069124328,0.090926062823518,-0.01843412601354392,2.0426506928925526e-10,0.08320029872316208,5.0011598196557525,1,0.0011598196557525142,4.228856425754002e-10,0.0021891149046162632,8.440137539834015e-09,0.1001981903922273
5460,10.92,-8.547720894242514e-09,-0.08134666381196579,0.09090577858391594,-0.018428738240427345,2.0428812613563143e-10,0.08321797522112748,5.001168191888551,1,0.0011681918885511067,4.249596637698218e-10,0.0021895159168536385,8.445166595467289e-09,0.10018457348146839
5461,10.922,-8.549287791965979e-09,-0.0813358269326883,0.09088549434431384,-0.01842335046731076,2.0431118298200761e-10,0.08323565171909289,5.00117386351513,1,0.001173863515130158,4.2641952731975184e-10,0.002189916928476857,8.450195734908923e-09,0.10017095657071085
5462,10.924,-8.55085468968944e-09,-0.08132499005341082,0.09086521010471178,-0.018417962694194184,2.0433423982838378e-10,0.08325332821705826,5.001176834505401,1,0.0011768345054008478,4.2726496952023327e-10,0.0021903179394856514,8.455224826326576e-09,0.10015733965995434
5463,10.926,-8.552421587412907e-09,-0.08131415317413332,0.09084492586510967,-0.018412574921077597,2.0435729667475997e-10,0.08327100471502369,5.001177104840317,1,0.001177104840317078,4.2749557098603655e-10,0.0021907189498796054,8.460253890534982e-09,0.10014372274919636
5464,10.928,-8.553988485136368e-09,-0.08130331629485582,0.0908246416255076,-0.01840718714796102,2.0438035352113615e-10,0.08328868121298907,5.0011746744640835,1,0.0011746744640834805,4.2711099040486097e-10,0.002191119959658375,8.46528299691844e-09,0.10013010583844104
5465,10.93,-8.555555382859831e-09,-0.08129247941557835,0.09080435738590552,-0.018401799374844444,2.044034103675123e-10,0.08330635771095449,5.0011695433733445,1,0.001169543373344517,4.261108387700332e-10,0.002191520968821572,8.470312103845155e-09,0.10011648892768252
5466,10.932,-8.557122280583294e-09,-0.08128164253630085,0.09078407314630343,-0.018396411601727863,2.0442646721388848e-10,0.08332403420891987,5.001161711523384,1,0.001161711523383957,4.244947843312025e-10,0.002191921977368866,8.475341190498844e-09,0.10010287201692383
5467,10.934000000000001,-8.558689178306761e-09,-0.08127080565702335,0.09076378890670132,-0.018391023828611276,2.0444952406026467e-10,0.0833417107068853,5.001151178882222,1,0.0011511788822220481,4.222624368021386e-10,0.002192322985299865,8.480370312386816e-09,0.100089255106168
5468,10.936,-8.560256076030222e-09,-0.08125996877774587,0.09074350466709927,-0.018385636055494703,2.044725809066408e-10,0.08335938720485067,5.001137945425334,1,0.001137945425334408,4.1941346532230517e-10,0.002192723992614239,8.485399393184718e-09,0.10007563819541031
5469,10.938,-8.561822973753686e-09,-0.08124913189846839,0.09072322042749717,-0.018380248282378123,2.04495637753017e-10,0.08337706370281608,5.001122011111982,1,0.0011220111119820686,4.159474843999026e-10,0.0021931249993116025,8.4904285092154e-09,0.10006202128465262
5470,10.94,-8.56338987147715e-09,-0.08123829501919089,0.0907029361878951,-0.018374860509261542,2.0451869459939318e-10,0.08339474020078148,5.001103375939564,1,0.0011033759395644438,4.1186415279210395e-10,0.002193526005391613,8.49545759803152e-09,0.10004840437389469
5471,10.942,-8.564956769200615e-09,-0.08122745813991339,0.090682651948293,-0.01836947273614496,2.0454175144576937e-10,0.08341241669874688,5.00108203986243,1,0.001082039862430051,4.0716306942342326e-10,0.0021939270108538717,8.500486729017436e-09,0.10003478746313839
5472,10.944,-8.566523666924077e-09,-0.08121662126063592,0.09066236770869092,-0.018364084963028382,2.0456480829214556e-10,0.08343009319671228,5.0010580028554985,1,0.0010580028554985077,4.0184391216530565e-10,0.0021943280156980537,8.505515839725805e-09,0.10002117055238012
5473,10.946,-8.568090564647542e-09,-0.08120578438135842,0.09064208346908884,-0.0183586971899118,2.0458786513852175e-10,0.0834477696946777,5.00103126487316,1,0.001031264873160076,3.9590629602532053e-10,0.002194729019923776,8.510544950971415e-09,0.10000755364162289
5474,10.948,-8.569657462371005e-09,-0.08119494750208092,0.09062179922948675,-0.01835330941679522,2.0461092198489789e-10,0.08346544619264308,5.001001825909952,1,0.0010018259099515703,3.893498759325134e-10,0.0021951300235306913,8.515574055815004e-09,0.09999393673086532
5475,10.950000000000001,-8.57122436009447e-09,-0.08118411062280342,0.09060151498988465,-0.018347921643678638,2.0463397883127408e-10,0.0834831226906085,5.000969685925468,1,0.0009696859254679779,3.8217427822002806e-10,0.0021955310265184286,8.520603154255833e-09,0.09998031982010817
5476,10.952,-8.572791257817933e-09,-0.08117327374352595,0.09058123075028257,-0.01834253387056206,2.0465703567765026e-10,0.0835007991885739,5.000934844896339,1,0.0009348448963386602,3.7437911754375625e-10,0.002195932028886599,8.525632280985733e-09,0.09996670290935118
5477,10.954,-8.574358155541396e-09,-0.08116243686424846,0.09056094651068049,-0.018337146097445474,2.0468009252402645e-10,0.0835184756865393,5.000897302817805,1,0.0008973028178047571,3.659640988036007e-10,0.0021963330306349104,8.530661331926237e-09,0.09995308599859405
5478,10.956,-8.575925053264859e-09,-0.08115159998497097,0.09054066227107842,-0.0183317583243289,2.0470314937040256e-10,0.08353615218450468,5.00085705962602,1,0.0008570596260195629,3.569287751585181e-10,0.0021967340317629136,8.535690466662467e-09,0.09993946908783646
5479,10.958,-8.577491950988324e-09,-0.08114076310569347,0.0905203780314763,-0.018326370551212313,2.0472620621677878e-10,0.0835538286824701,5.000814115319491,1,0.0008141153194909378,3.4727284727632866e-10,0.0021971350322703095,8.540719588054473e-09,0.09992585217707813
5480,10.96,-8.579058848711787e-09,-0.08112992622641599,0.09050009379187424,-0.018320982778095737,2.0474926306315494e-10,0.08357150518043549,5.000768469856011,1,0.0007684698560108671,3.3699592916072357e-10,0.0021975360321567113,8.545748696101518e-09,0.09991223526632206
5481,10.962,-8.58062574643525e-09,-0.08111908934713849,0.09047980955227217,-0.01831559500497916,2.0477231990953113e-10,0.08358918167840089,5.000720123230472,1,0.0007201232304723248,3.2609767610530683e-10,0.0021979370314217745,8.550777763048793e-09,0.09989861835556467
5482,10.964,-8.582192644158713e-09,-0.081108252467861,0.09045952531267008,-0.01831020723186258,2.047953767559073e-10,0.08360685817636629,5.000669075397111,1,0.0006690753971110297,3.1457767803318564e-10,0.0021983380300650878,8.555806892973346e-09,0.09988500144480673
5483,10.966000000000001,-8.58375954188218e-09,-0.08109741558858351,0.09043924107306797,-0.018304819458745993,2.0481843360228348e-10,0.08362453467433172,5.000615326351841,1,0.000615326351841361,3.0243563603799564e-10,0.0021987390280863526,8.560835995673712e-09,0.09987138453405019
5484,10.968,-8.585326439605641e-09,-0.08108657870930602,0.0904189568334659,-0.01829943168562942,2.0484149044865964e-10,0.0836422111722971,5.000558876060042,1,0.0005588760600421239,2.8967114992708785e-10,0.0021991400254851657,8.565865091964718e-09,0.0998577676232914
5485,10.97,-8.586893337329106e-09,-0.08107574183002852,0.09039867259386382,-0.01829404391251284,2.0486454729503583e-10,0.0836598876702625,5.000499724484355,1,0.0004997244843547577,2.7628386486968173e-10,0.002199541022261174,8.570894223476766e-09,0.09984415071253452
5486,10.972,-8.588460235052568e-09,-0.08106490495075104,0.09037838835426174,-0.01828865613939626,2.04887604141412e-10,0.0836775641682279,5.0004378716378,1,0.0004378716377999581,2.622734086055439e-10,0.0021999420184140007,8.57592336939358e-09,0.09983053380177592
5487,10.974,-8.590027132776032e-09,-0.08105406807147356,0.09035810411465964,-0.01828326836627968,2.0491066098778818e-10,0.0836952406661933,5.0003733174540645,1,0.00037331745406454786,2.476394522946743e-10,0.002200343013943317,8.580952508898876e-09,0.09981691689101975
5488,10.976,-8.591594030499496e-09,-0.08104323119219606,0.09033781987505757,-0.0182778805931631,2.0493371783416435e-10,0.0837129171641587,5.000306061940295,1,0.0003060619402948106,2.3238162354977437e-10,0.0022007440088487457,8.585981586483752e-09,0.09980329998026238
5489,10.978,-8.59316092822296e-09,-0.08103239431291856,0.09031753563545547,-0.018272492820046515,2.0495677468054054e-10,0.08373059366212411,5.000236105055334,1,0.00023610505533433468,2.1649956312634087e-10,0.002201145003129926,8.591010678471236e-09,0.09978968306950461
5490,10.98,-8.594727825946422e-09,-0.08102155743364108,0.09029725139585339,-0.018267105046929938,2.049798315269167e-10,0.0837482701600895,5.000163446783525,1,0.00016344678352542275,1.9999288552290063e-10,0.002201545996786466,8.596039819553239e-09,0.09977606615874839
5491,10.982000000000001,-8.596294723669888e-09,-0.08101072055436359,0.0902769671562513,-0.018261717273813354,2.050028883732929e-10,0.08376594665805492,5.000088087109225,1,8.808710922458829e-05,1.8286128389375878e-10,0.002201946989818052,8.601068919528238e-09,0.09976244924799006
5492,10.984,-8.59786162139335e-09,-0.08099988367508609,0.09025668291664922,-0.018256329500696774,2.0502594521966908e-10,0.08378362315602032,5.00001002601675,1,1.0026016750153133e-05,1.6510437971312743e-10,0.0022023479822242927,8.606097999211086e-09,0.09974883233723159
5493,10.986,-8.599428532331607e-09,-0.08098878463521543,0.09023607031065811,-0.01825096623663139,2.0504873261727223e-10,0.08380139036852631,5.000070420715435,1,7.042071543494899e-05,1.768786186294349e-10,0.0022027490041620253,8.611433570783658e-09,0.0997352154267815
5494,10.988,-8.600995445174696e-09,-0.08097764780643044,0.09021541037257491,-0.01824560650540222,2.0507148117541256e-10,0.0838191706570021,5.000148397689578,1,0.0001483976895784167,1.924531238320046e-10,0.002203150029900043,8.616813320934898e-09,0.09972159851637424
5495,10.99,-8.602562358017789e-09,-0.08096651097764543,0.09019475043449166,-0.018240246774173036,2.0509422973355294e-10,0.08383695094547794,5.000223605612932,1,0.0002236056129323316,2.0748588617253327e-10,0.0022035510550962897,8.622193043915609e-09,0.09970798160596937
5496,10.992,-8.604129270860879e-09,-0.08095537414886045,0.09017409049640845,-0.018234887042943862,2.0511697829169329e-10,0.08385473123395373,5.000296044477233,1,0.0002960444772330817,2.2197658010684109e-10,0.0022039520797504453,8.627572760540481e-09,0.09969436469556103
5497,10.994,-8.60569618370397e-09,-0.08094423732007545,0.09015343055832524,-0.018229527311714688,2.0513972684983364e-10,0.08387251152242953,5.000365714217305,1,0.00036571421730524634,2.359247732369904e-10,0.002204353103862083,8.632952505501279e-09,0.0996807477851545
5498,10.996,-8.607263096547059e-09,-0.08093310049129046,0.09013277062024203,-0.018224167580485513,2.0516247540797401e-10,0.08389029181090535,5.000432614819769,1,0.0004326148197693058,2.4933012858751214e-10,0.0022047541274308694,8.638332244104476e-09,0.09966713087474835
5499,10.998000000000001,-8.608830009390153e-09,-0.08092196366250545,0.09011211068215878,-0.01821880784925633,2.051852239661144e-10,0.08390807209938117,5.00049674622416,1,0.0004967462241598497,2.6219225456528553e-10,0.0022051551504564167,8.643711969410663e-09,0.09965351396434119
5500,11.0,-8.610396922233242e-09,-0.08091082683372047,0.09009145074407558,-0.01821344811802716,2.0520797252425474e-10,0.08392585238785696,5.000558108396793,1,0.0005581083967927114,2.745107662728036e-10,0.002205556172938339,8.649091681418964e-09,0.09963989705393496
5501,11.002,-8.611963835076332e-09,-0.08089969000493548,0.09007079080599235,-0.018208088386797983,2.0523072108239512e-10,0.08394363267633279,5.000616701298219,1,0.0006167012982185582,2.862852914024798e-10,0.002205957194876269,8.654471435636753e-09,0.09962628014352824
5502,11.004,-8.613530747919423e-09,-0.08088855317615049,0.09005013086790914,-0.018202728655568805,2.0525346964053544e-10,0.08396141296480858,5.000672524891855,1,0.0006725248918550975,2.9751547098400693e-10,0.0022063582162698456,8.659851162677847e-09,0.09961266323312187
5503,11.006,-8.615097660762515e-09,-0.08087741634736548,0.09002947092982591,-0.018197368924339628,2.0527621819867582e-10,0.0839791932532844,5.000725579133363,1,0.000725579133362686,3.082009211373421e-10,0.0022067592371186875,8.66523090417257e-09,0.09959904632271444
5504,11.008000000000001,-8.616664573605606e-09,-0.08086627951858048,0.09000881099174267,-0.01819200919311045,2.052989667568162e-10,0.08399697354176021,5.000775864005914,1,0.0007758640059138955,3.1834125252926e-10,0.0022071602574224073,8.67061064624299e-09,0.09958542941230786
5505,11.01,-8.618231486448698e-09,-0.08085514268979549,0.08998815105365945,-0.018186649461881275,2.0532171531495652e-10,0.08401475383023603,5.00082337944424,1,0.0008233794442400466,3.279361284438242e-10,0.002207561277180666,8.675990347257035e-09,0.09957181250189964
5506,11.012,-8.619798399291788e-09,-0.0808440058610105,0.08996749111557624,-0.018181289730652098,2.053444638730969e-10,0.08403253411871184,5.000868125420185,1,0.0008681254201849953,3.369851255400534e-10,0.002207962296393043,8.681370104353328e-09,0.09955819559149394
5507,11.014,-8.621365312134877e-09,-0.0808328690322255,0.08994683117749304,-0.018175929999422927,2.0536721243123725e-10,0.08405031440718762,5.000910101895339,1,0.0009101018953385775,3.454879229128734e-10,0.002208363315059217,8.686749834268592e-09,0.09954457868108824
5508,11.016,-8.622932224977971e-09,-0.08082173220344051,0.0899261712394098,-0.018170570268193745,2.0538996098937763e-10,0.08406809469566345,5.000949308845465,1,0.0009493088454650689,3.534440813326661e-10,0.00220876433317875,8.692129578633181e-09,0.09953096177068001
5509,11.018,-8.62449913782106e-09,-0.08081059537465551,0.08990551130132658,-0.01816521053696457,2.0541270954751798e-10,0.08408587498413926,5.0009857462279665,1,0.000985746227966544,3.60853309944782e-10,0.0022091653507513498,8.697509281937946e-09,0.09951734486027344
5510,11.02,-8.626066050664151e-09,-0.08079945854587052,0.08988485136324337,-0.018159850805735397,2.0543545810565836e-10,0.08410365527261507,5.00101941400695,1,0.0010194140069499369,3.6771515574454307e-10,0.0022095663677765653,8.702889069075709e-09,0.09950372794986712
5511,11.022,-8.627632963507242e-09,-0.08078832171708553,0.08986419142516017,-0.018154491074506222,2.054582066637987e-10,0.08412143556109086,5.001050312131758,1,0.001050312131757991,3.740292837262186e-10,0.00220996738425406,8.708268787397791e-09,0.09949011103946073
5512,11.024000000000001,-8.629199876350334e-09,-0.08077718488830052,0.08984353148707691,-0.018149131343277038,2.0548095522193908e-10,0.0841392158495667,5.0010784405828055,1,0.0010784405828054844,3.797953051395081e-10,0.002210368400183447,8.713648534042874e-09,0.09947649412905403
5513,11.026,-8.630766789193423e-09,-0.08076604805951554,0.08982287154899371,-0.01814377161204787,2.055037037800794e-10,0.08415699613804249,5.001103799322256,1,0.001103799322256016,3.850128737614149e-10,0.0022107694155643785,8.719028232686183e-09,0.09946287721864669
5514,11.028,-8.632333702036515e-09,-0.08075491123073054,0.08980221161091048,-0.01813841188081869,2.055264523382198e-10,0.0841747764265183,5.001126388328583,1,0.0011263883285828058,3.896815926510794e-10,0.00221117043039646,8.72440802209767e-09,0.09944926030823845
5515,11.03,-8.633900614879604e-09,-0.08074377440194555,0.08978155167282728,-0.018133052149589515,2.0554920089636014e-10,0.08419255671499411,5.001146207538305,1,0.0011462075383050774,3.938010961120672e-10,0.0022115714446793236,8.729787714935909e-09,0.09943564339783348
5516,11.032,-8.635467527722696e-09,-0.08073263757316054,0.08976089173474405,-0.01812769241836034,2.0557194945450052e-10,0.08421033700346993,5.001163256956374,1,0.0011632569563744255,3.973710132607051e-10,0.0022119724584126004,8.73516742915524e-09,0.09942202648742589
5517,11.034,-8.637034440565787e-09,-0.08072150074437556,0.08974023179666082,-0.018122332687131162,2.0559469801264087e-10,0.08422811729194574,5.001177536507894,1,0.0011775365078943167,4.00390931594921e-10,0.0022123734715958766,8.740547220263179e-09,0.099408409577021
5518,11.036,-8.638601353408877e-09,-0.08071036391559056,0.0897195718585776,-0.018116972955901985,2.0561744657078124e-10,0.08424589758042156,5.0011890461982755,1,0.001189046198275534,4.028605466121963e-10,0.002212774484228848,8.745926914795327e-09,0.09939479266661294
5519,11.038,-8.64016826625197e-09,-0.08069922708680557,0.0896989119204944,-0.01811161322467281,2.056401951289216e-10,0.08426367786889735,5.001197785952008,1,0.0011977859520078127,4.047794063708087e-10,0.002213175496311063,8.751306720907146e-09,0.09938117575620699
5520,11.040000000000001,-8.64173517909506e-09,-0.08068809025802057,0.08967825198241117,-0.01810625349344363,2.0566294368706197e-10,0.08428145815737317,5.001203755779731,1,0.001203755779730642,4.0614721940160944e-10,0.0022135765078422306,8.756686402687317e-09,0.09936755884579952
5521,11.042,-8.643302091938151e-09,-0.08067695342923557,0.08965759204432795,-0.018100893762214458,2.0568569224520232e-10,0.08429923844584897,5.001206955626623,1,0.0012069556266229853,4.0696353985565126e-10,0.002213977518821904,8.762066209922608e-09,0.09935394193539136
5522,11.044,-8.644869004781242e-09,-0.08066581660045058,0.08963693210624472,-0.01809553403098528,2.057084408033427e-10,0.08431701873432479,5.001207385467835,1,0.0012073854678353868,4.0722805893661806e-10,0.0022143785292497746,8.767445906701667e-09,0.09934032502498558
5523,11.046,-8.64643591762433e-09,-0.0806546797716656,0.08961627216816152,-0.01809017429975611,2.0573118936148302e-10,0.08433479902280058,5.001205045274664,1,0.0012050452746636964,4.069403243095918e-10,0.0022147795391253902,8.77282567342585e-09,0.09932670811457854
5524,11.048,-8.648002830467424e-09,-0.08064354294288058,0.08959561223007828,-0.018084814568526925,2.057539379196234e-10,0.0843525793112764,5.001199934991664,1,0.0011999349916642643,4.0610004931476905e-10,0.002215180548448465,8.778205412954693e-09,0.09931309120417219
5525,11.05,-8.649569743310513e-09,-0.08063240611409558,0.08957495229199507,-0.018079454837297754,2.0577668647776375e-10,0.08437035959975223,5.001192054628694,1,0.0011920546286940947,4.047068015853339e-10,0.002215581557218566,8.783585139164467e-09,0.09929947429376623
5526,11.052,-8.651136656153604e-09,-0.0806212692853106,0.08955429235391185,-0.018074095106068576,2.057994350359041e-10,0.08438813988822802,5.001181404123562,1,0.0011814041235620465,4.0276020904573034e-10,0.00221598256543532,8.788964893685641e-09,0.09928585738335817
5527,11.054,-8.652703568996695e-09,-0.08061013245652561,0.08953363241582865,-0.018068735374839405,2.0582218359404448e-10,0.08440592017670381,5.001167983470495,1,0.0011679834704949599,4.002599304219155e-10,0.002216383573098387,8.794344634886109e-09,0.09927224047295218
5528,11.056000000000001,-8.654270481839787e-09,-0.08059899562774059,0.0895129724777454,-0.01806337564361022,2.0584493215218486e-10,0.08442370046517965,5.001151792610959,1,0.0011517926109592125,3.972055693734493e-10,0.002216784580207371,8.79972437664216e-09,0.09925862356254461
5529,11.058,-8.655837394682876e-09,-0.08058785879895562,0.0894923125396622,-0.01805801591238105,2.058676807103252e-10,0.08444148075365543,5.001132831553625,1,0.001132831553625202,3.9359674431694526e-10,0.002217185586761889,8.805104160584283e-09,0.09924500665213856
5530,11.06,-8.657404307525968e-09,-0.08057672197017061,0.08947165260157897,-0.01805265618115187,2.0589042926846556e-10,0.08445926104213126,5.001111100242588,1,0.0011111002425883143,3.8943311661653564e-10,0.0022175865927616034,8.810483861817761e-09,0.09923138974173148
5531,11.062,-8.658971220369057e-09,-0.08056558514138563,0.08945099266349577,-0.018047296449922697,2.059131778266059e-10,0.08447704133060706,5.001086598646506,1,0.001086598646505621,3.8471428086448103e-10,0.0022179875982061086,8.815863639928455e-09,0.09921777283132535
5532,11.064,-8.66053813321215e-09,-0.08055444831260063,0.08943033272541254,-0.01804193671869352,2.059359263847463e-10,0.08449482161908288,5.001059326749672,1,0.0010593267496723513,3.794398676653642e-10,0.002218388603095034,8.821243390837295e-09,0.09920415592091764
5533,11.066,-8.66210504605524e-09,-0.08054331148381563,0.08940967278732931,-0.018036576987464345,2.0595867494288666e-10,0.08451260190755867,5.001029284524009,1,0.0010292845240087445,3.7360951111267337e-10,0.0022187896074280147,8.826623121482027e-09,0.09919053901051253
5534,11.068,-8.66367195889833e-09,-0.08053217465503064,0.08938901284924608,-0.018031217256235167,2.0598142350102702e-10,0.0845303821960345,5.0009964719471,1,0.0009964719470998418,3.672228271080447e-10,0.002219190611204666,8.832002894308826e-09,0.09917692210010415
5535,11.07,-8.665238871741423e-09,-0.08052103782624564,0.08936835291116288,-0.018025857525005993,2.0600417205916737e-10,0.0845481624845103,5.000960888979815,1,0.0009608889798151665,3.602794810193685e-10,0.0022195916144246534,8.837382612177145e-09,0.09916330518969782
5536,11.072000000000001,-8.666805784584513e-09,-0.08050990099746064,0.08934769297307965,-0.018020497793776815,2.0602692061730772e-10,0.08456594277298611,5.000922535586072,1,0.0009225355860715823,3.5277903589799383e-10,0.0022199926170875395,8.84276240691872e-09,0.09914968827929214
5537,11.074,-8.668372697427604e-09,-0.08049876416867566,0.08932703303499642,-0.01801513806254764,2.060496691754481e-10,0.08458372306146192,5.000881411780379,1,0.0008814117803792598,3.4472114980950545e-10,0.002220393619192982,8.848142139761659e-09,0.09913607136888347
5538,11.076,-8.669939610270696e-09,-0.08048762733989065,0.08930637309691321,-0.018009778331318463,2.0607241773358845e-10,0.08460150334993774,5.000837517501906,1,0.0008375175019059711,3.361054782640489e-10,0.0022207946207406367,8.853521893967834e-09,0.09912245445847712
5539,11.078,-8.671506523113783e-09,-0.08047649051110568,0.08928571315883001,-0.018004418600089292,2.060951662917288e-10,0.08461928363841353,5.000790852735822,1,0.0007908527358218009,3.2693159703204326e-10,0.002221195621730078,8.858901641782233e-09,0.09910883754806944
5540,11.08,-8.673073435956877e-09,-0.08046535368232066,0.08926505322074677,-0.017999058868860107,2.0611791484986917e-10,0.08463706392688937,5.000741417446852,1,0.0007414174468518553,3.171991795329955e-10,0.00222159662216098,8.864281376265508e-09,0.09909522063766465
5541,11.082,-8.674640348799968e-09,-0.08045421685353567,0.08924439328266355,-0.017993699137630936,2.0614066340800955e-10,0.08465484421536516,5.000689211629715,1,0.0006892116297150253,3.069078047337031e-10,0.0022219976220329207,8.869661152925336e-09,0.09908160372725687
5542,11.084,-8.676207261643057e-09,-0.08044308002475069,0.08922373334458034,-0.01798833940640176,2.061634119661499e-10,0.08467262450384097,5.000634235239025,1,0.0006342352390253936,2.960571367158127e-10,0.002222398621345563,8.87504087462112e-09,0.0990679868168514
5543,11.086,-8.677774174486148e-09,-0.0804319431959657,0.08920307340649712,-0.017982979675172588,2.0618616052429023e-10,0.08469040479231678,5.000576488262767,1,0.0005764882627667944,2.846467841964442e-10,0.0022227996200985165,8.880420645430457e-09,0.0990543699064435
5544,11.088000000000001,-8.67934108732924e-09,-0.08042080636718069,0.08918241346841388,-0.017977619943943403,2.0620890908243066e-10,0.08470818508079261,5.000515970693164,1,0.0005159706931641139,2.726763721301842e-10,0.0022232006182914036,8.885800402905537e-09,0.09904075299603737
5545,11.09,-8.680908000172329e-09,-0.08040966953839569,0.08916175353033068,-0.017972260212714232,2.0623165764057096e-10,0.0847259653692684,5.000452682473548,1,0.00045268247354801616,2.6014555217996694e-10,0.002223601615923875,8.891180174799825e-09,0.09902713608562935
5546,11.092,-8.682474913015421e-09,-0.0803985327096107,0.08914109359224745,-0.017966900481485054,2.0625440619871133e-10,0.0847437456577442,5.000386623597184,1,0.00038662359718433237,2.4705393124912143e-10,0.002224002612995537,8.896559933358302e-09,0.09901351917522368
5547,11.094,-8.684041825858512e-09,-0.08038739588082572,0.08912043365416425,-0.01796154075025588,2.0627715475685168e-10,0.08476152594622001,5.000317794044023,1,0.0003177940440233229,2.334011353616951e-10,0.0022244036095060114,8.901939657764507e-09,0.09899990226481668
5548,11.096,-8.685608738701604e-09,-0.08037625905204071,0.08909977371608101,-0.0179561810190267,2.0629990331499206e-10,0.08477930623469583,5.000246193793374,1,0.0002461937933739833,2.1918681028920605e-10,0.0022248046054549444,8.907319417403284e-09,0.09898628535441034
5549,11.098,-8.687175651544693e-09,-0.08036512222325572,0.08907911377799779,-0.017950821287797528,2.063226518731324e-10,0.08479708652317162,5.000171822823617,1,0.0001718228236171626,2.044105498565351e-10,0.0022252056008419245,8.91269920533531e-09,0.09897266844400325
5550,11.1,-8.688742564387785e-09,-0.08035398539447072,0.08905845383991456,-0.01794546155656835,2.063454004312728e-10,0.08481486681164746,5.000094681091641,1,9.468109164068039e-05,1.8907203215355286e-10,0.0022256065956666234,8.918078959112751e-09,0.09895905153359626
5551,11.102,-8.690309477230874e-09,-0.08034284856568573,0.08903779390183135,-0.017940101825339175,2.0636814898941314e-10,0.08483264710012325,5.00001476860332,1,1.476860331983687e-05,1.7317086462153965e-10,0.0022260075899286436,8.923458727304786e-09,0.09894543462318908
5552,11.104000000000001,-8.691876422030978e-09,-0.08033145641641881,0.08901681408175555,-0.017934765841036357,2.063906439977274e-10,0.08485051569672156,5.000067801640604,1,6.780164060415927e-05,1.8180441260261097e-10,0.0022264086087256368,8.929153009780528e-09,0.09893181771309731
5553,11.106,-8.693443373898494e-09,-0.08032000780204532,0.0889957635185468,-0.017929435108457643,2.0641308293252242e-10,0.08486840382300079,5.000148012603725,1,0.00014801260372543368,1.9550693647109122e-10,0.002226809632591642,8.934916790064152e-09,0.09891820080307459
